InspectionID,EquipmentID,TechnicianID,InspectionDate,Result,DeficienciesFound,Notes
2294,1271,7,2026-04-01,"Pass with Deficiency",2,"Enim voluptas a ut laboriosam nisi saepe fugit expedita odio nesciunt."
2295,1272,10,2025-12-03,Pass,0,
2296,1272,12,2024-07-28,"Pass with Deficiency",3,"Eligendi cum modi architecto at praesentium rerum quam voluptatum soluta."
2297,1272,15,2024-06-26,Pass,0,
2298,1273,24,2025-10-15,"Pass with Deficiency",3,"Nostrum vero et placeat exercitationem ea."
2299,1274,7,2025-10-10,Pass,0,
2300,1275,6,2025-01-18,"Pass with Deficiency",4,"Earum optio eum distinctio vero eveniet totam consequatur ullam."
2301,1275,8,2026-01-04,Pass,0,
2302,1276,19,2024-12-15,Pass,0,
2303,1276,5,2024-03-14,Pass,0,
2304,1277,4,2024-01-04,Fail,4,"Labore temporibus perferendis impedit tempora provident quis modi ratione officiis."
2305,1277,3,2024-09-17,Pass,0,
2306,1278,15,2025-06-07,Fail,3,"Molestiae tempora repellendus ipsum commodi."
2307,1278,19,2024-09-29,Pass,0,
2308,1279,14,2025-05-16,Pass,0,
2309,1282,4,2025-01-31,Pass,0,
2310,1282,11,2024-07-04,Pass,0,
2311,1282,4,2026-03-31,Pass,0,
2312,1283,2,2024-04-20,"Pass with Deficiency",3,"Repudiandae facere debitis quisquam possimus ab iure vel."
2313,1285,18,2026-03-13,Pass,0,
2314,1285,4,2024-07-28,Fail,4,"Ab quia quis perspiciatis quae deleniti repellendus numquam repellat."
2315,1285,2,2024-01-11,"Pass with Deficiency",1,"Doloremque laudantium facilis eligendi temporibus provident distinctio."
2316,1286,11,2024-10-18,Fail,3,"Voluptates odit beatae eius magnam cupiditate."
2317,1287,8,2025-09-25,Pass,0,
2318,1287,20,2024-09-30,Pass,0,
2319,1288,12,2024-01-24,"Pass with Deficiency",2,"Optio natus placeat natus aperiam consectetur."
2320,1288,18,2026-02-19,Pass,0,
2321,1288,8,2026-04-24,Pass,0,
2322,1289,7,2024-01-18,Pass,0,
2323,1289,6,2026-01-28,Pass,0,
2324,1290,9,2024-04-07,"Pass with Deficiency",1,"Consectetur ut sequi sunt quas."
2325,1290,8,2024-09-04,"Pass with Deficiency",2,"Deleniti perspiciatis voluptatibus possimus minus ducimus nam."
2326,1290,15,2024-06-26,Pass,0,
2327,1291,9,2024-09-01,Pass,0,
2328,1292,10,2026-05-31,Pass,0,
2329,1292,20,2024-08-06,"Pass with Deficiency",4,"A incidunt perferendis officiis sequi eum sapiente illum commodi."
2330,1292,8,2024-03-24,Pass,0,
2331,1293,23,2024-06-02,Pass,0,
2332,1293,24,2024-01-24,"Pass with Deficiency",4,"Iure facere quis sunt dolore eius in ipsum a deserunt."
2333,1294,25,2026-06-21,Pass,0,
2334,1294,22,2026-03-19,Pass,0,
2335,1294,17,2024-01-22,Pass,0,
2336,1295,17,2026-05-08,Pass,0,
2337,1295,15,2025-01-16,Pass,0,
2338,1298,23,2026-05-07,Pass,0,
2339,1299,22,2026-03-17,Pass,0,
2340,1299,13,2024-11-17,Pass,0,
2341,1299,12,2024-09-11,Pass,0,
2342,1301,10,2025-09-06,"Pass with Deficiency",4,"Sunt rem voluptatibus dolorem porro."
2343,1301,16,2025-10-22,Fail,2,"Totam deserunt eveniet aperiam numquam."
2344,1301,23,2025-12-31,Pass,0,
2345,1302,13,2025-01-03,Pass,0,
2346,1303,1,2026-01-11,Pass,0,
2347,1303,15,2025-03-23,"Pass with Deficiency",1,"Laboriosam repellat nihil numquam ex."
2348,1304,12,2025-01-10,Pass,0,
2349,1304,9,2024-06-21,Pass,0,
2350,1305,19,2025-09-05,Pass,0,
2351,1306,7,2025-01-08,"Pass with Deficiency",4,"Doloribus labore vero rerum reprehenderit maxime dolores."
2352,1306,2,2025-12-25,"Pass with Deficiency",1,"Quod nulla quisquam numquam neque."
2353,1306,6,2025-12-13,Pass,0,
2354,1307,2,2025-06-21,Pass,0,
2355,1307,9,2024-10-27,Pass,0,
2356,1307,5,2026-06-10,"Pass with Deficiency",3,"Voluptate totam fugiat suscipit possimus."
2357,1308,8,2024-06-19,Pass,0,
2358,1309,3,2024-04-04,Pass,0,
2359,1309,20,2025-11-01,Pass,0,
2360,1309,24,2025-07-15,Pass,0,
2361,1311,14,2024-01-18,"Pass with Deficiency",2,"Aperiam rem amet nostrum inventore aut."
2362,1311,7,2024-03-19,Pass,0,
2363,1312,25,2026-04-16,Pass,0,
2364,1313,18,2025-04-18,Pass,0,
2365,1314,25,2024-07-02,Pass,0,
2366,1314,5,2024-07-10,Pass,0,
2367,1314,8,2026-05-25,"Pass with Deficiency",3,"Nam eos fugit atque quibusdam."
2368,1315,25,2026-04-12,Pass,0,
2369,1316,17,2024-02-28,Pass,0,
2370,1317,5,2025-04-25,Pass,0,
2371,1317,5,2026-06-01,"Pass with Deficiency",2,"Sint ratione numquam iste iure incidunt nulla."
2372,1318,12,2024-10-12,Pass,0,
2373,1318,15,2024-06-28,Pass,0,
2374,1318,23,2024-09-11,Pass,0,
2375,1319,21,2024-02-13,Pass,0,
2376,1320,13,2024-10-21,Pass,0,
2377,1321,17,2025-07-17,"Pass with Deficiency",4,"Excepturi vel quos iste eveniet."
2378,1321,18,2025-10-24,"Pass with Deficiency",4,"Autem accusamus quae nihil sapiente temporibus."
2379,1322,12,2026-02-08,"Pass with Deficiency",4,"Odit ducimus in quam ipsam doloribus."
2380,1322,9,2025-02-21,Pass,0,
2381,1322,6,2025-05-26,Pass,0,
2382,1323,2,2025-09-06,Pass,0,
2383,1324,10,2025-02-26,Pass,0,
2384,1324,13,2025-01-17,Pass,0,
2385,1325,11,2026-02-07,Pass,0,
2386,1326,7,2025-10-15,Pass,0,
2387,1327,15,2025-10-26,"Pass with Deficiency",2,"Aperiam est ipsa vero quidem."
2388,1328,13,2024-01-17,Pass,0,
2389,1328,8,2025-05-13,"Pass with Deficiency",3,"Nesciunt molestiae corporis iusto nobis enim voluptas."
2390,1329,15,2026-06-22,"Pass with Deficiency",3,"Nesciunt perspiciatis animi magni saepe similique in deserunt dicta tenetur."
2391,1329,7,2025-03-01,Pass,0,
2392,1330,8,2024-10-29,Fail,1,"Exercitationem pariatur possimus voluptatem nobis."
2393,1331,2,2025-01-30,Pass,0,
2394,1331,21,2025-09-04,"Pass with Deficiency",1,"Sequi necessitatibus excepturi error eveniet autem soluta tenetur."
2395,1332,12,2024-02-11,"Pass with Deficiency",4,"Dolor a dolore dolorem numquam dolores quasi veritatis ex."
2396,1332,16,2024-12-05,Pass,0,
2397,1333,10,2024-01-12,Fail,2,"Dignissimos delectus voluptatibus facilis asperiores adipisci beatae enim."
2398,1334,5,2024-03-02,"Pass with Deficiency",3,"Occaecati totam facere voluptate dicta eligendi."
2399,1335,17,2025-06-17,Pass,0,
2400,1336,1,2024-12-08,Pass,0,
2401,1336,20,2025-09-28,Pass,0,
2402,1337,10,2026-03-31,Pass,0,
2403,1337,17,2026-06-23,Pass,0,
2404,1338,25,2026-02-20,Pass,0,
2405,1338,17,2026-03-09,Pass,0,
2406,1340,24,2024-06-06,"Pass with Deficiency",1,"Suscipit quaerat excepturi mollitia debitis accusantium sapiente."
2407,1340,13,2026-01-01,Pass,0,
2408,1340,15,2024-05-27,"Pass with Deficiency",3,"Accusantium perspiciatis fugiat ratione beatae."
2409,1341,25,2025-09-23,"Pass with Deficiency",1,"Esse dolores repellat optio velit voluptate."
2410,1342,9,2024-02-12,Pass,0,
2411,1342,2,2024-05-16,Pass,0,
2412,1343,14,2025-03-03,Pass,0,
2413,1344,14,2024-09-18,Pass,0,
2414,1345,1,2026-05-29,Fail,2,"Sunt soluta aperiam corporis unde recusandae deleniti fugiat fugiat nobis voluptate."
2415,1346,9,2024-08-12,"Pass with Deficiency",1,"Ullam quis nesciunt sequi eos corrupti doloribus."
2416,1347,6,2024-04-26,Fail,4,"Recusandae sit sed voluptas suscipit distinctio aspernatur iusto optio aperiam magni."
2417,1347,3,2026-04-11,Pass,0,
2418,1348,20,2026-05-21,"Pass with Deficiency",3,"Fugiat maxime debitis quae minima laboriosam veritatis labore neque odit."
2419,1348,16,2025-08-13,Fail,3,"Officiis dignissimos tempora iste doloremque dolor incidunt fugiat culpa sapiente."
2420,1350,18,2025-10-08,"Pass with Deficiency",3,"Mollitia consequatur assumenda ipsam expedita nesciunt iure."
2421,1350,22,2024-06-08,Pass,0,
2422,1350,22,2026-01-03,Pass,0,
2423,1351,17,2026-04-05,Pass,0,
2424,1351,20,2024-08-19,"Pass with Deficiency",2,"Excepturi iste inventore facilis libero earum ad ipsam eaque asperiores temporibus."
2425,1351,1,2024-10-05,Pass,0,
2426,1352,17,2026-01-11,Pass,0,
2427,1352,13,2025-08-28,Pass,0,
2428,1353,9,2024-05-31,Pass,0,
2429,1353,18,2026-03-13,Pass,0,
2430,1354,8,2024-06-05,Pass,0,
2431,1355,23,2025-01-06,Pass,0,
2432,1356,24,2025-08-03,Pass,0,
2433,1356,11,2024-09-05,Pass,0,
2434,1357,20,2025-11-09,Pass,0,
2435,1359,25,2026-06-29,Pass,0,
2436,1360,14,2025-03-18,Pass,0,
2437,1361,14,2024-02-01,Pass,0,
2438,1363,12,2024-08-29,Pass,0,
2439,1363,16,2025-02-09,"Pass with Deficiency",4,"Sapiente maiores officia ratione unde atque architecto."
2440,1364,7,2026-05-19,Pass,0,
2441,1364,8,2025-09-17,Pass,0,
2442,1364,6,2025-09-04,Pass,0,
2443,1365,19,2024-03-25,Pass,0,
2444,1365,4,2026-03-26,Pass,0,
2445,1366,1,2025-03-14,Pass,0,
2446,1366,16,2024-02-22,"Pass with Deficiency",2,"Molestias ex perferendis dolorum quia."
2447,1366,1,2024-02-03,Pass,0,
2448,1367,10,2025-11-26,Fail,3,"Deleniti nobis consequuntur sequi quaerat molestiae ea."
2449,1368,23,2025-08-08,Pass,0,
2450,1368,3,2024-11-13,Pass,0,
2451,1368,11,2025-08-19,Pass,0,
2452,1369,2,2026-04-21,Pass,0,
2453,1370,6,2024-04-20,"Pass with Deficiency",4,"Eligendi expedita voluptatum veniam reprehenderit quidem accusamus."
2454,1371,19,2026-05-06,Pass,0,
2455,1371,17,2025-09-19,Pass,0,
2456,1372,5,2025-09-12,Pass,0,
2457,1372,9,2026-03-05,Pass,0,
2458,1373,17,2025-09-13,Pass,0,
2459,1373,8,2024-02-02,Pass,0,
2460,1373,13,2025-12-12,"Pass with Deficiency",2,"Voluptatibus veritatis sint dolorem quam distinctio doloremque nesciunt mollitia iusto."
2461,1374,15,2025-06-05,Pass,0,
2462,1374,10,2025-12-23,Pass,0,
2463,1376,14,2026-03-24,"Pass with Deficiency",2,"Exercitationem assumenda sapiente inventore velit in ipsa sequi adipisci."
2464,1376,10,2024-08-03,Pass,0,
2465,1377,15,2024-06-07,Pass,0,
2466,1378,3,2026-06-15,Pass,0,
2467,1380,5,2025-04-04,Pass,0,
2468,1381,5,2026-02-27,"Pass with Deficiency",3,"Neque consectetur velit ab repellat rerum."
2469,1382,23,2024-09-01,Pass,0,
2470,1382,23,2025-02-23,Pass,0,
2471,1383,21,2025-11-18,Pass,0,
2472,1384,24,2025-12-27,Pass,0,
2473,1384,7,2025-01-07,"Pass with Deficiency",1,"Dolorem incidunt quibusdam quis porro error nesciunt necessitatibus."
2474,1384,6,2024-12-19,Pass,0,
2475,1386,2,2026-05-23,Pass,0,
2476,1387,13,2025-05-24,Pass,0,
2477,1387,15,2025-02-11,Pass,0,
2478,1388,11,2026-04-15,Pass,0,
2479,1388,11,2025-11-05,"Pass with Deficiency",4,"Ullam corrupti veritatis ex occaecati."
2480,1388,11,2024-01-08,Fail,2,"Totam nemo hic fugit veniam aperiam harum labore eveniet vitae."
2481,1389,9,2025-05-13,Pass,0,
2482,1390,5,2024-05-23,Pass,0,
2483,1390,8,2025-05-22,Pass,0,
2484,1391,7,2024-02-09,"Pass with Deficiency",4,"At aut mollitia adipisci porro laborum delectus."
2485,1391,25,2025-01-04,Pass,0,
2486,1392,11,2024-12-11,"Pass with Deficiency",3,"Tenetur harum dignissimos enim minima."
2487,1392,1,2026-03-01,Pass,0,
2488,1392,17,2024-05-31,Pass,0,
2489,1393,22,2026-01-24,Pass,0,
2490,1393,24,2025-06-27,Pass,0,
2491,1394,17,2025-03-21,Fail,2,"Animi maxime cupiditate similique illum culpa beatae modi laboriosam."
2492,1394,25,2025-04-10,Fail,1,"Harum temporibus dignissimos sit est."
2493,1395,19,2025-07-05,Pass,0,
2494,1395,25,2024-10-18,Pass,0,
2495,1395,11,2025-08-26,Pass,0,
2496,1396,3,2026-06-18,Pass,0,
2497,1396,14,2024-11-18,Fail,2,"Culpa nemo est dicta quaerat itaque dicta voluptatibus ipsum."
2498,1396,19,2024-09-28,Pass,0,
2499,1397,21,2025-11-15,"Pass with Deficiency",2,"Non doloribus eveniet necessitatibus laudantium iure aliquam at."
2500,1397,19,2024-09-28,Pass,0,
2501,1398,17,2024-08-15,Pass,0,
2502,1400,8,2025-03-16,Pass,0,
2503,1400,2,2025-07-02,Fail,3,"Expedita sapiente recusandae hic reprehenderit sed impedit debitis nulla."
2504,1401,14,2026-06-08,Pass,0,
2505,1401,24,2026-02-26,"Pass with Deficiency",3,"Itaque tenetur delectus necessitatibus hic veniam dolores sit earum."
2506,1401,20,2025-05-23,Pass,0,
2507,1402,7,2025-07-19,Pass,0,
2508,1402,10,2025-02-02,"Pass with Deficiency",2,"Modi pariatur architecto quas temporibus tenetur illum quis commodi fuga quidem."
2509,1402,18,2025-07-12,"Pass with Deficiency",2,"Quisquam eveniet iste ducimus magni iure asperiores possimus quibusdam."
2510,1403,7,2025-03-15,Pass,0,
2511,1403,3,2024-09-08,Pass,0,
2512,1403,16,2024-05-12,Pass,0,
2513,1405,24,2025-11-04,Pass,0,
2514,1405,10,2025-03-01,Pass,0,
2515,1405,6,2026-01-16,"Pass with Deficiency",2,"Exercitationem id deserunt alias dolorum quae consequatur pariatur."
2516,1407,12,2024-10-22,Pass,0,
2517,1408,18,2025-10-16,Pass,0,
2518,1408,3,2024-06-08,Pass,0,
2519,1409,1,2026-03-08,Fail,1,"Laborum architecto molestias doloribus veniam consequuntur reprehenderit sapiente cupiditate."
2520,1410,6,2025-04-07,Pass,0,
2521,1410,11,2026-02-23,Pass,0,
2522,1411,15,2025-05-07,Pass,0,
2523,1411,22,2026-03-15,Pass,0,
2524,1411,3,2024-04-04,Pass,0,
2525,1412,6,2024-07-12,Pass,0,
2526,1412,18,2025-09-27,Fail,1,"Non debitis commodi qui."
2527,1413,3,2024-12-16,Pass,0,
2528,1414,17,2025-05-05,"Pass with Deficiency",2,"Aspernatur quis perspiciatis corrupti facere dolor."
2529,1415,12,2026-05-23,Pass,0,
2530,1415,13,2024-04-16,"Pass with Deficiency",4,"Tempora minus ipsam aliquid odio."
2531,1415,17,2024-08-05,"Pass with Deficiency",4,"Odit quaerat tempore hic est amet a quo quisquam ut."
2532,1416,7,2025-05-10,Pass,0,
2533,1417,24,2026-02-01,Pass,0,
2534,1417,8,2025-07-24,"Pass with Deficiency",4,"Tenetur dicta accusamus adipisci accusamus reprehenderit perspiciatis aperiam."
2535,1417,25,2024-11-25,Pass,0,
2536,1418,12,2024-02-12,Pass,0,
2537,1418,2,2024-01-04,Pass,0,
2538,1418,19,2025-11-11,Pass,0,
2539,1419,21,2026-02-06,Pass,0,
2540,1419,1,2024-03-28,Fail,4,"Reiciendis rerum cumque cumque impedit."
2541,1420,4,2025-07-28,Pass,0,
2542,1421,19,2025-05-21,Pass,0,
2543,1422,18,2024-05-02,"Pass with Deficiency",3,"Repellendus eum occaecati numquam vel."
2544,1422,20,2024-09-08,"Pass with Deficiency",3,"Vel blanditiis distinctio explicabo cupiditate illo et harum."
2545,1422,10,2025-03-11,Pass,0,
2546,1423,2,2024-11-03,"Pass with Deficiency",1,"Dolore omnis eius numquam aliquam suscipit illum quisquam libero."
2547,1423,22,2025-12-13,Fail,2,"Quae recusandae ullam necessitatibus dolorum."
2548,1424,13,2024-12-14,Fail,3,"Nobis voluptatem possimus perspiciatis voluptas."
2549,1424,14,2024-03-17,Fail,3,"Ex odio sunt et sed laboriosam."
2550,1425,10,2024-01-24,"Pass with Deficiency",4,"Accusantium totam ipsum maiores quia magnam provident accusamus."
2551,1425,1,2024-07-08,Fail,3,"Nulla tempore est qui."
2552,1426,3,2025-01-06,"Pass with Deficiency",1,"Nulla animi fugiat eos corrupti dignissimos alias."
2553,1426,4,2024-09-27,Pass,0,
2554,1426,25,2026-06-28,Pass,0,
2555,1427,6,2025-08-19,Pass,0,
2556,1428,8,2024-11-14,Pass,0,
2557,1429,25,2026-05-29,Pass,0,
2558,1429,3,2025-07-19,"Pass with Deficiency",3,"Voluptates ipsam soluta consequatur et ratione aliquam recusandae impedit repellat."
2559,1429,22,2025-02-17,Pass,0,
2560,1430,10,2024-04-05,"Pass with Deficiency",4,"Dolorem quasi exercitationem dignissimos amet."
2561,1431,11,2024-02-23,Pass,0,
2562,1431,5,2025-08-25,Pass,0,
2563,1431,1,2025-05-03,Pass,0,
2564,1432,16,2025-07-08,"Pass with Deficiency",4,"Reiciendis possimus dolore sit maxime delectus occaecati."
2565,1433,9,2025-07-28,Pass,0,
2566,1434,3,2024-07-08,Pass,0,
2567,1435,19,2025-10-07,"Pass with Deficiency",1,"Sit architecto deserunt odio consequuntur."
2568,1435,1,2026-01-16,Pass,0,
2569,1435,23,2026-01-25,Pass,0,
2570,1436,17,2025-02-21,Pass,0,
2571,1436,1,2026-06-15,Pass,0,
2572,1436,9,2026-01-17,Pass,0,
2573,1437,16,2024-03-01,Pass,0,
2574,1438,7,2025-02-01,Pass,0,
2575,1438,7,2024-12-18,"Pass with Deficiency",3,"Commodi cupiditate molestias recusandae dignissimos magni."
2576,1439,13,2025-08-15,Fail,4,"Quam est quam doloribus debitis dolorum eligendi ipsum odio."
2577,1440,9,2026-05-26,Pass,0,
2578,1440,4,2025-10-25,"Pass with Deficiency",3,"Similique laboriosam veritatis facere fugiat iusto in."
2579,1441,16,2024-04-27,Pass,0,
2580,1441,13,2026-02-03,Pass,0,
2581,1441,9,2025-08-13,Pass,0,
2582,1442,21,2025-11-18,Pass,0,
2583,1443,5,2024-09-12,"Pass with Deficiency",2,"Quasi quis reprehenderit recusandae accusantium fugit sequi quis ullam nisi corrupti."
2584,1444,2,2024-05-16,"Pass with Deficiency",4,"Ducimus iure iste fugiat non asperiores."
2585,1444,7,2024-04-25,Pass,0,
2586,1444,19,2024-08-03,Pass,0,
2587,1445,4,2025-02-27,"Pass with Deficiency",1,"Quaerat deserunt totam a similique quas."
2588,1445,4,2025-04-02,Pass,0,
2589,1445,5,2025-10-25,Pass,0,
2590,1446,12,2025-02-24,Pass,0,
2591,1447,22,2024-10-08,Pass,0,
2592,1447,15,2026-05-28,Pass,0,
2593,1448,5,2024-12-27,Pass,0,
2594,1448,7,2025-05-16,"Pass with Deficiency",2,"Laudantium unde velit voluptas fuga laudantium odit nihil."
2595,1448,16,2024-02-20,Fail,4,"Suscipit voluptatibus commodi ut cum quis vero quo."
2596,1449,1,2024-06-11,Pass,0,
2597,1449,2,2026-02-05,"Pass with Deficiency",1,"Magni laborum porro possimus officiis unde quasi doloribus."
2598,1450,17,2025-02-27,Pass,0,
2599,1450,4,2024-10-17,"Pass with Deficiency",2,"Ullam facere provident adipisci pariatur."
2600,1451,6,2024-01-15,Pass,0,
2601,1451,16,2025-08-23,"Pass with Deficiency",1,"Ea iste perspiciatis ducimus nobis veritatis."
2602,1453,12,2024-08-17,Pass,0,
2603,1453,15,2026-06-03,Pass,0,
2604,1454,16,2024-06-13,Fail,3,"Accusamus quo officia totam id nesciunt."
2605,1454,16,2024-05-16,Pass,0,
2606,1455,25,2025-05-12,Pass,0,
2607,1456,8,2024-04-22,Fail,2,"Maxime deleniti in rerum ducimus."
2608,1456,9,2025-12-07,"Pass with Deficiency",3,"Magnam modi suscipit nesciunt quasi quibusdam unde."
2609,1457,9,2026-02-03,"Pass with Deficiency",3,"Autem nemo reiciendis repellendus eaque."
2610,1458,1,2026-06-25,Pass,0,
2611,1458,4,2024-10-16,Pass,0,
2612,1459,8,2025-10-04,"Pass with Deficiency",2,"Ut id est voluptates repellendus a."
2613,1459,16,2024-06-01,Fail,1,"Quo in impedit enim inventore."
2614,1460,11,2025-08-04,"Pass with Deficiency",4,"Fugiat provident dicta delectus veniam iste."
2615,1461,1,2024-07-10,Pass,0,
2616,1461,4,2024-09-14,"Pass with Deficiency",4,"Delectus animi delectus quis ea temporibus."
2617,1462,9,2025-10-05,Pass,0,
2618,1462,13,2025-09-08,Pass,0,
2619,1462,19,2024-04-08,Pass,0,
2620,1463,16,2026-06-30,Pass,0,
2621,1463,8,2026-05-28,Pass,0,
2622,1464,12,2024-09-03,Pass,0,
2623,1464,18,2024-08-21,Pass,0,
2624,1465,18,2024-03-19,Pass,0,
2625,1465,4,2024-05-20,Pass,0,
2626,1466,14,2025-04-23,"Pass with Deficiency",2,"Ipsam totam autem odio aspernatur assumenda commodi aperiam."
2627,1467,18,2024-04-15,Fail,1,"Nesciunt labore perferendis aut aperiam."
2628,1467,22,2026-01-05,Fail,4,"Pariatur ratione aliquam distinctio."
2629,1468,8,2025-01-14,"Pass with Deficiency",2,"Fugiat maxime vitae eaque."
2630,1469,2,2025-08-24,Pass,0,
2631,1470,4,2024-08-02,Fail,4,"Labore excepturi inventore fuga tempora voluptatum repellendus velit pariatur."
2632,1470,3,2024-08-30,Pass,0,
2633,1471,4,2024-09-13,Pass,0,
2634,1471,20,2025-10-06,Pass,0,
2635,1471,25,2025-05-02,Pass,0,
2636,1472,9,2025-11-04,Pass,0,
2637,1472,25,2024-01-07,Pass,0,
2638,1472,16,2026-03-25,"Pass with Deficiency",2,"Nostrum voluptate sit rem a sit illo saepe."
2639,1473,11,2025-05-30,Pass,0,
2640,1473,19,2025-08-12,Pass,0,
2641,1474,1,2024-12-23,Pass,0,
2642,1474,12,2024-01-28,"Pass with Deficiency",2,"Ad commodi minus veritatis quibusdam dolorum."
2643,1475,4,2025-11-14,Fail,1,"Nulla omnis labore impedit deleniti voluptates vero repellat accusantium."
2644,1475,9,2026-04-22,Pass,0,
2645,1475,6,2024-02-16,Pass,0,
2646,1477,6,2024-08-02,Pass,0,
2647,1477,7,2025-04-16,Pass,0,
2648,1477,2,2024-08-19,Pass,0,
2649,1478,5,2026-01-13,Pass,0,
2650,1478,24,2025-10-04,Pass,0,
2651,1478,25,2026-05-04,"Pass with Deficiency",3,"Sit voluptas quasi perspiciatis doloremque laborum qui recusandae."
2652,1479,14,2024-03-05,Pass,0,
2653,1479,6,2024-01-08,Pass,0,
2654,1479,6,2025-06-29,Pass,0,
2655,1480,22,2024-04-21,"Pass with Deficiency",4,"Incidunt ut ut voluptates sequi temporibus quasi eos."
2656,1481,25,2024-03-15,Pass,0,
2657,1482,14,2024-08-22,Pass,0,
2658,1483,6,2025-06-16,Pass,0,
2659,1483,23,2025-11-24,Pass,0,
2660,1483,17,2026-06-26,Fail,3,"Quae sit soluta quos quaerat adipisci."
2661,1485,6,2025-04-04,"Pass with Deficiency",2,"Reiciendis error perferendis molestias soluta cumque ipsum blanditiis optio."
2662,1485,14,2026-05-06,Pass,0,
2663,1486,9,2025-09-12,Pass,0,
2664,1486,7,2024-07-19,Fail,1,"Doloribus cupiditate velit praesentium autem voluptatibus adipisci."
2665,1487,10,2025-07-02,Pass,0,
2666,1487,15,2026-03-26,Fail,1,"Temporibus quisquam dolore ducimus labore tempore commodi consequatur."
2667,1488,5,2026-01-24,"Pass with Deficiency",2,"Odio laudantium recusandae ex dolore nemo unde aperiam exercitationem tenetur."
2668,1488,23,2026-05-27,Pass,0,
2669,1488,4,2025-02-08,Pass,0,
2670,1489,19,2024-02-24,"Pass with Deficiency",2,"Omnis quos vitae ipsa doloremque ea enim beatae."
2671,1489,17,2026-06-15,Pass,0,
2672,1489,8,2024-02-21,"Pass with Deficiency",2,"Qui vel quia blanditiis facilis sequi veritatis nemo."
2673,1490,20,2024-03-16,Pass,0,
2674,1490,8,2024-03-26,Pass,0,
2675,1490,11,2024-04-05,Pass,0,
2676,1491,9,2024-05-19,Pass,0,
2677,1491,6,2025-05-17,Pass,0,
2678,1492,5,2025-12-16,"Pass with Deficiency",2,"Est nihil deleniti harum."
2679,1493,3,2025-10-01,Pass,0,
2680,1493,15,2026-01-08,Pass,0,
2681,1493,21,2026-01-25,Pass,0,
2682,1494,15,2024-10-09,Pass,0,
2683,1494,11,2026-02-22,Pass,0,
2684,1495,25,2025-11-11,Pass,0,
2685,1497,1,2024-03-26,"Pass with Deficiency",1,"Eum facilis perspiciatis recusandae maxime nobis dolore hic modi."
2686,1497,11,2026-01-30,Pass,0,
2687,1497,21,2024-03-25,Pass,0,
2688,1499,7,2026-04-04,Pass,0,
2689,1499,4,2025-07-05,Pass,0,
2690,1499,21,2026-03-17,Pass,0,
2691,1501,24,2026-01-06,Fail,1,"Et repellendus error dolor perspiciatis corporis eligendi quia sed."
2692,1501,5,2025-01-23,Fail,3,"Nisi est voluptatibus commodi voluptatum."
2693,1501,22,2025-05-31,Pass,0,
2694,1502,10,2024-06-12,"Pass with Deficiency",3,"Laboriosam repudiandae libero provident fugiat voluptatem ex repudiandae distinctio quasi."
2695,1502,3,2024-05-31,Pass,0,
2696,1502,20,2025-07-06,Pass,0,
2697,1503,10,2026-02-25,Pass,0,
2698,1503,3,2026-04-24,Pass,0,
2699,1504,17,2024-02-13,Pass,0,
2700,1504,11,2024-02-11,Pass,0,
2701,1505,14,2024-02-15,Pass,0,
2702,1505,20,2025-11-08,Pass,0,
2703,1505,9,2024-12-19,"Pass with Deficiency",4,"Praesentium amet sint debitis laborum hic voluptates."
2704,1506,11,2026-01-11,Pass,0,
2705,1506,17,2024-06-02,Pass,0,
2706,1506,13,2024-05-05,Pass,0,
2707,1507,14,2024-10-02,Pass,0,
2708,1508,8,2025-11-08,Fail,3,"Voluptatibus molestias excepturi perspiciatis voluptatibus quidem."
2709,1508,2,2026-04-21,Pass,0,
2710,1508,6,2026-01-17,"Pass with Deficiency",4,"Asperiores quas eligendi ullam praesentium molestias atque eum."
2711,1509,18,2024-02-24,"Pass with Deficiency",4,"Sint amet vel esse omnis neque ipsam laboriosam tempore distinctio."
2712,1510,7,2025-09-08,Pass,0,
2713,1510,20,2025-09-24,Pass,0,
2714,1511,1,2024-05-08,"Pass with Deficiency",2,"Quasi ab quas nemo perspiciatis voluptates."
2715,1511,3,2026-04-01,Pass,0,
2716,1512,4,2026-05-04,"Pass with Deficiency",3,"Fugiat voluptatem perspiciatis cumque animi explicabo."
2717,1513,4,2024-09-24,"Pass with Deficiency",1,"Debitis amet voluptatem officiis nihil voluptas occaecati illo alias."
2718,1513,21,2025-07-14,"Pass with Deficiency",2,"Id esse nisi cupiditate quia quod voluptatibus."
2719,1513,16,2024-09-11,Pass,0,
2720,1514,7,2026-02-21,Pass,0,
2721,1514,7,2024-03-06,Pass,0,
2722,1514,13,2024-06-07,Pass,0,
2723,1515,3,2025-02-13,Pass,0,
2724,1515,20,2026-01-13,Pass,0,
2725,1515,6,2025-10-22,Pass,0,
2726,1516,22,2024-10-31,"Pass with Deficiency",4,"Quod sint officiis eius officiis."
2727,1516,6,2026-06-19,Pass,0,
2728,1516,14,2025-01-12,"Pass with Deficiency",2,"Accusamus blanditiis commodi odit tenetur dolore nesciunt voluptates."
2729,1517,24,2024-08-07,"Pass with Deficiency",4,"Earum quia recusandae debitis laborum officia inventore necessitatibus aut."
2730,1517,4,2026-03-07,Pass,0,
2731,1517,9,2026-06-13,Pass,0,
2732,1518,13,2025-10-08,Pass,0,
2733,1520,6,2026-02-07,Pass,0,
